EPOCH__yyyy-mm-ddThh:mm:ss.sssZ,B__nT_(1min),BX_(GSM)_(@_x-component_)_nT_(1min),BY_(GSM)_(@_y-component_)_nT_(1min),BZ_(GSM)_(@_z-component_)_nT_(1min)
2014-02-19T13:40:30.000Z,11.4838,-6.70120,-3.81569,8.40482
2014-02-19T13:41:30.000Z,11.5072,-6.27808,-5.84526,7.53261
2014-02-19T13:42:30.000Z,11.8672,-6.05053,-6.47508,7.84391
2014-02-19T13:43:30.000Z,12.1252,-6.14990,-6.22019,8.39164
2014-02-19T13:44:30.000Z,11.9133,-5.90901,-8.22788,5.89783
2014-02-19T13:45:30.000Z,11.8265,-6.25915,-6.90880,7.25697
2014-02-19T13:46:30.000Z,11.7803,-6.86657,-7.36447,6.06988
2014-02-19T13:47:30.000Z,11.8177,-6.73198,-6.75476,6.95519
2014-02-19T13:48:30.000Z,11.8793,-6.94418,-6.81252,6.80393
2014-02-19T13:49:30.000Z,11.8927,-6.81653,-6.20703,7.39314
2014-02-19T13:50:30.000Z,12.0667,-6.54899,-6.84408,7.45257
2014-02-19T13:51:30.000Z,12.0490,-6.22976,-7.31267,7.19212
2014-02-19T13:52:30.000Z,12.0650,-6.58330,-5.96548,8.14383
2014-02-19T13:53:30.000Z,12.1169,-6.65293,-5.71030,8.35320
2014-02-19T13:54:30.000Z,12.3216,-6.87364,-5.66082,8.51278
2014-02-19T13:55:30.000Z,12.4318,-6.82127,-5.84896,8.58598
2014-02-19T13:56:30.000Z,12.4345,-6.84936,-5.99127,8.46990
2014-02-19T13:57:30.000Z,12.4398,-6.88445,-6.28130,8.17115
2014-02-19T13:58:30.000Z,12.3642,-7.02959,-4.84014,8.91818
2014-02-19T13:59:30.000Z,12.7253,-7.06609,-6.06266,8.65329
