UT__yyyy-mm-ddThh:mm:ss.sssZ,FGS-D_B_TOTAL__nT_(All_Qs),BX_FGS-D_(@_1_)_nT_GSM_(All_Qs),BY_FGS-D_(@_2_)_nT_GSM_(All_Qs),BZ_FGS-D_(@_3_)_nT_GSM_(All_Qs)
2009-07-04T18:15:01.076Z,16.6258,7.17149,-10.0860,-11.1021
2009-07-04T18:15:04.044Z,12.3232,7.35010,-6.68338,-7.29173
2009-07-04T18:15:07.011Z,13.5939,7.72704,-8.33742,-7.45483
2009-07-04T18:15:09.979Z,16.5249,10.0633,-9.01319,-9.51653
2009-07-04T18:15:12.947Z,13.4125,6.66106,-9.16051,-7.18404
2009-07-04T18:15:15.915Z,14.7475,6.14837,-9.43476,-9.52213
2009-07-04T18:15:18.883Z,17.3544,9.27045,-10.8969,-9.82306
2009-07-04T18:15:21.851Z,10.9767,5.76919,-5.77262,-7.34037
2009-07-04T18:15:24.819Z,14.8822,8.24069,-8.34369,-9.16268
2009-07-04T18:15:27.787Z,11.8103,6.68061,-6.89193,-6.88144
2009-07-04T18:15:30.754Z,11.6446,5.42323,-8.68656,-5.54343
2009-07-04T18:15:33.722Z,12.4770,4.81775,-5.09776,-10.3188
2009-07-04T18:15:36.690Z,11.9229,6.21783,-7.05235,-7.33196
2009-07-04T18:15:39.658Z,11.8273,5.74193,-3.59895,-9.69339
2009-07-04T18:15:42.626Z,9.67870,2.64833,-6.76826,-6.39174
2009-07-04T18:15:45.594Z,14.5856,10.2462,-7.11694,-7.55677
2009-07-04T18:15:48.562Z,16.6622,9.06088,-13.9157,1.37227
2009-07-04T18:15:51.530Z,14.9498,8.81433,-11.8453,2.34349
2009-07-04T18:15:54.497Z,15.1331,8.90517,-11.6631,3.69875
2009-07-04T18:15:57.465Z,14.9017,7.88102,-11.6812,4.84769
2009-07-04T18:16:00.433Z,16.4427,7.89960,-13.0798,6.07257
2009-07-04T18:16:03.401Z,15.9290,7.38474,-12.9413,5.63222
2009-07-04T18:16:06.369Z,15.5726,9.19002,-11.9367,3.94514
2009-07-04T18:16:09.337Z,13.2054,8.00878,-10.2180,2.41530
2009-07-04T18:16:12.305Z,14.4127,6.77242,-12.5785,1.90813
2009-07-04T18:16:15.273Z,14.1886,7.58148,-11.6644,2.78910
2009-07-04T18:16:18.240Z,18.2963,10.9313,-14.4813,2.35671
2009-07-04T18:16:21.208Z,13.0770,6.05522,-10.9848,3.69813
2009-07-04T18:16:24.176Z,16.9414,8.86852,-14.1111,3.03923
2009-07-04T18:16:27.144Z,13.9855,7.76962,-11.5836,1.02260
2009-07-04T18:16:30.112Z,14.3869,6.62639,-12.3109,3.39319
2009-07-04T18:16:33.080Z,13.2615,4.68148,-12.2324,2.07850
2009-07-04T18:16:36.048Z,13.8774,7.34646,-11.7129,1.19126
2009-07-04T18:16:39.016Z,15.4586,9.47314,-12.1447,1.31717
2009-07-04T18:16:41.983Z,16.0760,7.83677,-13.1354,4.94826
2009-07-04T18:16:44.951Z,16.4287,8.83427,-12.7802,5.34085
2009-07-04T18:16:47.919Z,15.2416,7.58472,-12.8682,3.03111
2009-07-04T18:16:50.887Z,17.6608,9.45335,-14.3105,4.21267
2009-07-04T18:16:53.855Z,17.2728,10.3989,-12.9965,4.61547
2009-07-04T18:16:56.823Z,16.4802,9.64880,-12.8917,3.50740
2009-07-04T18:16:59.791Z,20.1683,9.65191,-16.9289,5.19763
2009-07-04T18:17:02.759Z,16.9730,11.4122,-12.1074,3.35471
2009-07-04T18:17:05.726Z,16.6319,9.02783,-13.4630,3.72373
2009-07-04T18:17:08.694Z,15.4124,7.30437,-13.3682,2.34056
2009-07-04T18:17:11.662Z,16.1114,8.25091,-13.3592,3.60999
2009-07-04T18:17:14.630Z,15.5147,7.65203,-12.9287,3.87317
2009-07-04T18:17:17.598Z,17.2963,9.23448,-14.2290,3.37969
2009-07-04T18:17:20.566Z,16.9110,9.06927,-13.6535,4.16054
2009-07-04T18:17:23.534Z,16.8647,10.1849,-12.5693,4.76430
2009-07-04T18:17:26.502Z,14.7517,7.50763,-11.4518,5.48670
2009-07-04T18:17:29.469Z,14.2317,6.29717,-11.5959,5.33130
2009-07-04T18:17:32.437Z,12.1242,4.93969,-10.4732,3.59257
2009-07-04T18:17:35.405Z,13.8988,5.25510,-12.2086,4.06344
2009-07-04T18:17:38.373Z,14.0479,7.64397,-11.2943,3.36944
2009-07-04T18:17:41.341Z,14.0424,6.89293,-11.0379,5.27644
2009-07-04T18:17:44.309Z,15.1269,7.96858,-11.8559,4.97631
2009-07-04T18:17:47.277Z,15.5747,8.26368,-12.1235,5.22531
2009-07-04T18:17:50.244Z,16.6959,7.95529,-13.1608,6.50073
2009-07-04T18:17:53.212Z,16.2011,8.47646,-12.5442,5.76798
2009-07-04T18:17:56.180Z,16.5642,7.78800,-13.3747,5.90221
2009-07-04T18:17:59.148Z,16.4591,9.69488,-12.1846,5.33364
2009-07-04T18:18:02.116Z,14.7802,7.17754,-11.7542,5.36421
2009-07-04T18:18:05.084Z,16.1384,7.76008,-12.6158,6.40866
2009-07-04T18:18:08.052Z,15.8315,7.65314,-12.3493,6.28980
2009-07-04T18:18:11.020Z,15.5304,6.40380,-13.3018,4.82152
2009-07-04T18:18:13.987Z,14.4294,6.64966,-10.4926,7.34129
2009-07-04T18:18:16.955Z,15.7385,5.52794,-12.6679,7.52786
2009-07-04T18:18:19.923Z,16.2118,7.92715,-11.6214,8.05775
2009-07-04T18:18:22.891Z,16.8262,8.22884,-13.2290,6.35606
2009-07-04T18:18:25.859Z,16.9840,7.99988,-12.1197,8.80745
2009-07-04T18:18:28.827Z,15.6642,8.98636,-11.1502,6.34727
2009-07-04T18:18:31.795Z,15.9320,6.79002,-13.1792,5.83381
2009-07-04T18:18:34.763Z,15.7127,8.05747,-11.7878,6.55856
2009-07-04T18:18:37.730Z,14.3913,5.75992,-12.0157,5.43640
2009-07-04T18:18:40.698Z,15.3625,6.94420,-11.5343,7.39892
2009-07-04T18:18:43.666Z,14.3966,5.76525,-11.5620,6.35170
2009-07-04T18:18:46.634Z,15.2322,5.95534,-11.9911,7.26420
2009-07-04T18:18:49.602Z,15.5006,5.06760,-12.9424,6.86169
2009-07-04T18:18:52.570Z,16.3002,8.82981,-12.3448,5.94460
2009-07-04T18:18:55.538Z,15.6714,4.93227,-13.0158,7.20092
2009-07-04T18:18:58.506Z,16.5224,8.55201,-12.2704,7.02062
2009-07-04T18:19:01.473Z,16.2689,7.98002,-13.1686,5.25208
2009-07-04T18:19:04.441Z,16.5892,8.36368,-12.2638,7.40610
2009-07-04T18:19:07.409Z,15.5910,7.93035,-12.2049,5.58831
2009-07-04T18:19:10.377Z,14.4021,6.74680,-10.1083,7.72799
2009-07-04T18:19:13.345Z,15.0397,5.54468,-12.4592,6.34164
2009-07-04T18:19:16.313Z,16.5892,7.65476,-13.6826,5.42135
2009-07-04T18:19:19.281Z,13.7661,7.15341,-9.67047,6.69455
2009-07-04T18:19:22.249Z,15.8071,7.63936,-13.0428,4.62489
2009-07-04T18:19:25.216Z,15.4549,7.91055,-12.1095,5.44413
2009-07-04T18:19:28.184Z,14.6300,6.33076,-10.9004,7.42554
2009-07-04T18:19:31.152Z,15.0779,8.43723,-11.1480,5.64615
2009-07-04T18:19:34.120Z,15.1975,7.02564,-12.3974,5.28273
2009-07-04T18:19:37.088Z,15.8682,7.02206,-13.2803,5.11114
2009-07-04T18:19:40.056Z,15.2308,8.12686,-11.9962,4.69269
2009-07-04T18:19:43.024Z,15.3501,7.89307,-12.6934,3.49335
2009-07-04T18:19:45.992Z,14.4090,7.83134,-10.1662,6.55271
2009-07-04T18:19:48.959Z,14.8678,5.92713,-12.0232,6.43125
2009-07-04T18:19:51.927Z,13.9267,6.61414,-10.3114,6.62432
2009-07-04T18:19:54.895Z,13.7074,6.54563,-11.3708,3.96885
2009-07-04T18:19:57.863Z,13.5363,6.00714,-10.7808,5.56063
2009-07-04T18:20:00.831Z,15.7747,6.01496,-12.9594,6.68700
2009-07-04T18:20:03.799Z,15.5039,6.91518,-12.9039,5.10305
2009-07-04T18:20:06.767Z,14.2041,6.86071,-11.2866,5.22500
2009-07-04T18:20:09.735Z,17.1504,8.17752,-14.2733,4.85180
2009-07-04T18:20:12.702Z,16.1523,6.89784,-13.0061,6.64517
2009-07-04T18:20:15.670Z,14.6885,6.12326,-11.8061,6.23483
2009-07-04T18:20:18.638Z,16.0631,9.03786,-11.9041,5.88504
2009-07-04T18:20:21.606Z,16.2995,8.34369,-13.0794,4.99875
2009-07-04T18:20:24.574Z,16.7418,6.63524,-13.4778,7.38990
2009-07-04T18:20:27.542Z,14.7141,7.82829,-10.9472,5.94841
2009-07-04T18:20:30.510Z,15.1148,5.59539,-11.9863,7.31272
2009-07-04T18:20:33.477Z,16.8558,6.80135,-14.7340,4.55729
2009-07-04T18:20:36.445Z,15.8248,6.88651,-11.6797,8.15993
2009-07-04T18:20:39.413Z,16.5222,7.83966,-13.3597,5.74817
2009-07-04T18:20:42.381Z,14.8580,8.48721,-9.00926,8.21957
2009-07-04T18:20:45.349Z,16.1497,7.68710,-13.0085,5.70086
2009-07-04T18:20:48.317Z,15.8713,8.74041,-11.1840,7.10096
2009-07-04T18:20:51.285Z,18.9142,7.27162,-15.7511,7.53489
2009-07-04T18:20:54.253Z,15.4413,8.71011,-11.1013,6.27126
2009-07-04T18:20:57.220Z,15.9795,7.37568,-13.0799,5.46440
2009-07-04T18:21:00.188Z,15.7127,6.85475,-13.5013,4.19729
2009-07-04T18:21:03.156Z,13.9381,6.82899,-11.2046,4.70032
2009-07-04T18:21:06.124Z,14.7101,6.79804,-11.8735,5.40290
2009-07-04T18:21:09.092Z,16.5203,7.57529,-13.8519,4.86418
2009-07-04T18:21:12.060Z,16.7580,9.36000,-13.5099,3.27200
2009-07-04T18:21:15.028Z,17.4845,9.17056,-13.7001,5.82351
2009-07-04T18:21:17.996Z,16.9450,8.45959,-13.4465,5.89580
2009-07-04T18:21:20.963Z,16.6008,9.96209,-12.0435,5.59448
2009-07-04T18:21:23.931Z,15.9832,8.83940,-12.7015,3.99974
2009-07-04T18:21:26.899Z,17.0029,8.26847,-14.4614,3.40580
2009-07-04T18:21:29.867Z,15.9551,8.71304,-12.4349,4.90119
2009-07-04T18:21:32.835Z,14.2938,6.51818,-12.0492,4.07937
2009-07-04T18:21:35.803Z,15.5997,7.17885,-13.5521,2.85600
2009-07-04T18:21:38.771Z,15.3041,7.55833,-13.0067,2.81331
2009-07-04T18:21:41.739Z,14.8818,8.73875,-11.4448,3.75767
2009-07-04T18:21:44.706Z,15.2442,6.65414,-13.2975,3.35898
2009-07-04T18:21:47.674Z,13.5879,8.21594,-10.6654,1.83857
2009-07-04T18:21:50.642Z,12.8167,5.35447,-11.4151,2.30052
2009-07-04T18:21:53.610Z,15.0633,7.31549,-13.0467,1.78047
2009-07-04T18:21:56.578Z,12.8323,6.80427,-10.5857,2.51259
2009-07-04T18:21:59.546Z,16.7138,6.98021,-14.7569,3.58649
2009-07-04T18:22:02.514Z,16.8232,10.1697,-13.1678,2.49132
2009-07-04T18:22:05.482Z,16.4859,9.72594,-12.6351,4.18856
2009-07-04T18:22:08.449Z,16.9482,10.1375,-13.4093,2.15932
2009-07-04T18:22:11.417Z,17.6409,10.5629,-13.7026,3.44415
2009-07-04T18:22:14.385Z,18.1010,9.41136,-14.9021,4.12287
2009-07-04T18:22:17.353Z,15.9838,9.18430,-12.1701,4.79794
2009-07-04T18:22:20.321Z,16.6979,8.93281,-13.7580,3.12096
2009-07-04T18:22:23.289Z,16.5875,8.85105,-13.0151,5.23566
2009-07-04T18:22:26.257Z,14.5051,6.69300,-12.6270,2.48195
2009-07-04T18:22:29.225Z,17.5332,10.4173,-13.4492,4.24425
2009-07-04T18:22:32.192Z,13.8668,8.55272,-10.1227,4.08274
2009-07-04T18:22:35.160Z,15.1002,5.34479,-13.7175,3.35853
2009-07-04T18:22:38.128Z,18.1959,8.96829,-15.2653,4.19913
2009-07-04T18:22:41.096Z,14.5960,9.23783,-10.6126,3.88296
2009-07-04T18:22:44.064Z,12.8836,6.82028,-10.5757,2.76108
2009-07-04T18:22:47.032Z,16.2545,8.34543,-13.7738,2.20173
2009-07-04T18:22:50.000Z,15.1825,8.41547,-12.2997,2.89919
2009-07-04T18:22:52.968Z,15.8478,8.20693,-13.5376,0.730315
2009-07-04T18:22:55.935Z,17.7677,8.94525,-15.0720,2.91712
2009-07-04T18:22:58.903Z,13.7246,9.25469,-9.84943,2.38838
2009-07-04T18:23:01.871Z,15.9422,8.94176,-13.1109,1.51716
2009-07-04T18:23:04.839Z,15.3162,8.59393,-12.6582,0.707547
2009-07-04T18:23:07.807Z,15.5112,6.50864,-14.0770,-0.268862
2009-07-04T18:23:10.775Z,16.7284,8.38473,-14.4407,-1.00169
2009-07-04T18:23:13.743Z,16.4266,9.76081,-13.2094,-0.267999
2009-07-04T18:23:16.711Z,20.9083,12.7536,-16.5414,0.941434
2009-07-04T18:23:19.678Z,20.0979,11.9905,-16.0978,1.00708
2009-07-04T18:23:22.646Z,18.8015,12.7803,-13.5464,2.57913
2009-07-04T18:23:25.614Z,17.7012,10.4774,-13.9798,2.85023
2009-07-04T18:23:28.582Z,16.5990,9.75319,-13.1881,2.54474
2009-07-04T18:23:31.550Z,18.2890,11.5327,-14.1638,0.933143
2009-07-04T18:23:34.518Z,16.2052,10.4544,-12.3754,-0.401814
2009-07-04T18:23:37.486Z,12.9933,4.74778,-11.7597,2.82741
2009-07-04T18:23:40.453Z,13.6344,5.44507,-12.4787,0.726870
2009-07-04T18:23:43.421Z,12.2706,5.40773,-10.9594,1.10237
2009-07-04T18:23:46.389Z,15.4059,8.16217,-13.0104,1.20422
2009-07-04T18:23:49.357Z,13.7106,7.83021,-11.2270,0.790080
2009-07-04T18:23:52.325Z,12.8880,6.84514,-10.9146,0.340018
2009-07-04T18:23:55.293Z,14.7338,6.61109,-13.1287,1.00710
2009-07-04T18:23:58.261Z,14.8200,8.13120,-12.3744,0.623408
2009-07-04T18:24:01.229Z,16.6613,10.8949,-12.3168,2.68243
2009-07-04T18:24:04.196Z,15.1190,8.51476,-12.4869,0.397517
2009-07-04T18:24:07.164Z,16.1396,7.51627,-14.1733,-1.76359
2009-07-04T18:24:10.132Z,13.1074,8.07229,-10.3266,0.0650665
2009-07-04T18:24:13.100Z,17.7580,9.51683,-14.9919,0.136802
2009-07-04T18:24:16.068Z,16.7946,8.71490,-14.3546,-0.235204
2009-07-04T18:24:19.036Z,15.1757,9.52161,-11.8008,0.619280
2009-07-04T18:24:22.004Z,14.9839,7.42988,-12.9939,0.689028
2009-07-04T18:24:24.972Z,17.3431,11.0567,-13.3393,0.771142
2009-07-04T18:24:27.939Z,13.6841,8.73257,-10.4914,0.962858
2009-07-04T18:24:30.907Z,13.3551,6.74778,-11.5191,0.369860
2009-07-04T18:24:33.875Z,14.1254,6.56053,-12.5046,0.346591
2009-07-04T18:24:36.843Z,11.5012,7.21999,-8.88274,1.11685
2009-07-04T18:24:39.811Z,15.0191,5.61417,-13.9220,0.480778
2009-07-04T18:24:42.779Z,14.4130,7.52106,-12.2912,-0.307155
2009-07-04T18:24:45.747Z,11.6999,8.29901,-8.15650,1.21918
2009-07-04T18:24:48.715Z,13.6477,6.36378,-12.0678,0.359019
2009-07-04T18:24:51.682Z,13.2596,6.78403,-11.3924,-0.0903625
2009-07-04T18:24:54.650Z,17.2556,10.0265,-14.0413,0.260758
2009-07-04T18:24:57.618Z,18.6807,10.6899,-15.3149,-0.387108
2009-07-04T18:25:00.586Z,18.2489,12.9804,-12.7892,0.984170
2009-07-04T18:25:03.554Z,18.0144,10.0257,-14.9123,1.27617
2009-07-04T18:25:06.522Z,13.9133,10.0783,-9.50154,1.31420
2009-07-04T18:25:09.490Z,16.4825,9.72298,-13.2161,1.57127
2009-07-04T18:25:12.458Z,16.1352,10.5165,-12.1291,-1.62253
2009-07-04T18:25:15.425Z,14.9132,7.79581,-12.6732,1.00867
2009-07-04T18:25:18.393Z,13.3759,6.28837,-11.7890,-0.624268
2009-07-04T18:25:21.361Z,15.7892,8.66105,-13.0505,1.99181
2009-07-04T18:25:24.329Z,13.7341,6.90359,-11.8728,-0.0503424
2009-07-04T18:25:27.297Z,14.9846,8.16929,-12.4556,1.63096
2009-07-04T18:25:30.265Z,12.2994,5.15320,-11.1219,-1.01152
2009-07-04T18:25:33.233Z,15.7820,9.58460,-12.5381,0.0643035
2009-07-04T18:25:36.201Z,15.1777,9.95155,-11.4467,0.548955
2009-07-04T18:25:39.168Z,18.6771,10.3988,-15.4692,1.18366
2009-07-04T18:25:42.136Z,17.3246,10.5088,-13.7644,0.496059
2009-07-04T18:25:45.104Z,18.3718,12.2025,-13.4399,2.82688
2009-07-04T18:25:48.072Z,16.7659,9.63245,-13.7160,0.427610
2009-07-04T18:25:51.040Z,14.2015,8.32754,-11.5009,-0.255525
2009-07-04T18:25:54.008Z,10.9324,3.85100,-10.0884,1.70636
2009-07-04T18:25:56.976Z,11.1699,3.18355,-10.7030,-0.278237
2009-07-04T18:25:59.944Z,12.3194,5.86577,-10.8211,-0.513631
2009-07-04T18:26:02.911Z,15.4279,8.12562,-13.0508,-1.29283
2009-07-04T18:26:05.879Z,18.1421,10.3113,-14.8774,-1.21390
2009-07-04T18:26:08.847Z,16.1197,10.0301,-12.6157,-0.289423
2009-07-04T18:26:11.815Z,18.3830,11.6435,-14.2148,0.552222
2009-07-04T18:26:14.783Z,18.4917,11.7178,-14.2801,0.845369
2009-07-04T18:26:17.751Z,15.1955,9.49614,-11.7230,-1.81598
2009-07-04T18:26:20.719Z,13.5945,7.28073,-11.4302,1.07300
2009-07-04T18:26:23.686Z,14.4545,6.57131,-12.8372,-0.978630
2009-07-04T18:26:26.654Z,13.4480,6.51545,-11.7643,0.0197360
2009-07-04T18:26:29.622Z,14.4865,6.35755,-12.9433,1.38205
2009-07-04T18:26:32.590Z,11.6769,6.62309,-9.61567,0.154564
2009-07-04T18:26:35.558Z,13.9044,6.90191,-11.8871,-2.09612
2009-07-04T18:26:38.526Z,16.6045,10.5611,-12.5473,-2.59589
2009-07-04T18:26:41.494Z,15.0451,9.30695,-11.8197,-0.176349
2009-07-04T18:26:44.462Z,16.2202,10.0739,-12.7019,-0.524127
2009-07-04T18:26:47.429Z,14.4482,9.16329,-11.1374,-0.861710
2009-07-04T18:26:50.397Z,16.8912,8.72604,-14.3572,-1.74358
2009-07-04T18:26:53.365Z,16.3111,10.7454,-12.2131,-1.19536
2009-07-04T18:26:56.333Z,14.9952,7.85670,-12.7513,0.729464
2009-07-04T18:26:59.301Z,16.2835,7.90660,-14.1638,-1.42356
2009-07-04T18:27:02.269Z,13.3821,8.55484,-10.1711,-1.56270
2009-07-04T18:27:05.237Z,14.3225,6.23176,-12.7947,1.61070
2009-07-04T18:27:08.205Z,12.3129,7.90528,-9.43577,-0.284465
2009-07-04T18:27:11.172Z,14.5287,7.27818,-12.5424,-0.894312
2009-07-04T18:27:14.140Z,13.8677,7.44169,-11.3626,-2.79767
2009-07-04T18:27:17.108Z,12.4124,7.13906,-10.0973,-1.07029
2009-07-04T18:27:20.076Z,12.7203,5.68856,-11.3614,-0.605030
2009-07-04T18:27:23.044Z,15.4052,6.76965,-13.3968,-3.46682
2009-07-04T18:27:26.012Z,17.3223,9.88938,-14.1309,-1.60679
2009-07-04T18:27:28.980Z,15.4960,10.5015,-11.2354,1.89949
2009-07-04T18:27:31.948Z,18.5136,9.75591,-15.7341,0.127077
2009-07-04T18:27:34.915Z,19.3695,12.9091,-14.2774,-2.16537
2009-07-04T18:27:37.883Z,16.1845,10.7930,-11.4985,3.63751
2009-07-04T18:27:40.851Z,17.5291,11.1973,-13.4857,-0.158268
2009-07-04T18:27:43.819Z,13.9111,8.76046,-10.4978,-2.56289
2009-07-04T18:27:46.787Z,15.9283,7.68045,-13.9542,0.0453462
2009-07-04T18:27:49.755Z,14.3356,8.49864,-11.5157,-0.819422
2009-07-04T18:27:52.723Z,15.0682,7.19855,-13.1217,1.74742
2009-07-04T18:27:55.691Z,14.3561,7.64238,-12.0099,-1.85835
2009-07-04T18:27:58.658Z,10.3931,4.56593,-9.31188,-0.676576
2009-07-04T18:28:01.626Z,15.2232,6.71462,-13.6321,-0.908489
2009-07-04T18:28:04.594Z,12.6460,7.06144,-10.4682,-0.688699
2009-07-04T18:28:07.562Z,16.5530,9.63206,-13.3968,-1.32220
2009-07-04T18:28:10.530Z,13.8443,8.44035,-10.8778,1.44924
2009-07-04T18:28:13.498Z,16.7706,10.5709,-12.9571,1.27367
2009-07-04T18:28:16.466Z,16.6969,8.92093,-14.0235,-1.59475
2009-07-04T18:28:19.434Z,14.0011,10.0473,-9.74757,0.259692
2009-07-04T18:28:22.401Z,13.2594,5.52395,-11.6865,-2.95362
2009-07-04T18:28:25.369Z,11.9101,5.09798,-10.7599,0.290515
2009-07-04T18:28:28.337Z,12.5877,5.08399,-11.4872,-0.805200
2009-07-04T18:28:31.305Z,17.3606,9.66883,-14.3634,-1.26378
2009-07-04T18:28:34.273Z,13.5875,9.45675,-9.75650,-0.00707306
2009-07-04T18:28:37.241Z,16.2200,7.94357,-14.1357,-0.413001
2009-07-04T18:28:40.209Z,18.1195,8.55537,-15.7734,-2.51439
2009-07-04T18:28:43.177Z,12.8480,7.48414,-10.4431,-0.0394459
2009-07-04T18:28:46.144Z,15.4293,8.03253,-12.9953,-2.15937
2009-07-04T18:28:49.112Z,14.3053,7.80294,-11.9010,1.45668
2009-07-04T18:28:52.080Z,15.0816,6.91484,-13.4024,0.120257
2009-07-04T18:28:55.048Z,16.1730,9.79578,-12.8594,-0.493915
2009-07-04T18:28:58.016Z,13.6415,9.33009,-9.94074,-0.470640
2009-07-04T18:29:00.984Z,15.2003,8.67298,-12.4062,-1.38420
2009-07-04T18:29:03.952Z,14.1271,6.48628,-12.5487,0.181499
2009-07-04T18:29:06.920Z,16.5328,9.29778,-13.5873,-1.50610
2009-07-04T18:29:09.887Z,15.3444,9.23685,-12.1933,-1.20710
2009-07-04T18:29:12.855Z,18.3215,13.0262,-12.8815,-0.250285
2009-07-04T18:29:15.823Z,17.5313,13.3144,-11.3962,0.446162
2009-07-04T18:29:18.791Z,13.1337,7.92874,-10.2904,1.93289
2009-07-04T18:29:21.759Z,15.2200,6.38429,-13.8160,-0.0966714
2009-07-04T18:29:24.727Z,12.3127,6.32228,-10.5585,-0.386404
2009-07-04T18:29:27.695Z,14.0419,5.36070,-12.9737,-0.347854
2009-07-04T18:29:30.662Z,14.8456,8.89149,-11.7342,-1.90848
2009-07-04T18:29:33.630Z,13.0277,7.21980,-10.7107,-1.69644
2009-07-04T18:29:36.598Z,14.7525,8.46040,-12.0829,-0.251658
2009-07-04T18:29:39.566Z,16.0193,9.80274,-12.6372,-0.907362
2009-07-04T18:29:42.534Z,17.0810,11.4258,-12.6945,0.248323
2009-07-04T18:29:45.502Z,16.4982,9.66392,-13.3715,-0.0104530
2009-07-04T18:29:48.470Z,13.5155,9.13906,-9.94007,-0.584702
2009-07-04T18:29:51.438Z,15.4647,7.27962,-13.6359,-0.474929
2009-07-04T18:29:54.405Z,11.6458,5.52858,-10.1906,-1.10074
2009-07-04T18:29:57.373Z,13.4435,6.23039,-11.8228,-1.45960
2009-07-04T18:30:00.341Z,13.8512,8.35606,-11.0442,-0.236236
2009-07-04T18:30:03.309Z,17.2099,11.5854,-12.7162,-0.507358
2009-07-04T18:30:06.277Z,16.6568,10.9000,-12.5599,-0.941929
2009-07-04T18:30:09.245Z,17.6339,11.5482,-13.2883,-1.00770
2009-07-04T18:30:12.213Z,17.0317,10.3336,-13.5386,-0.0530707
2009-07-04T18:30:15.181Z,13.9317,8.73707,-10.8285,-0.707440
2009-07-04T18:30:18.148Z,15.1761,7.37889,-13.2500,-0.550637
2009-07-04T18:30:21.116Z,13.4594,4.93955,-12.4487,-1.33642
2009-07-04T18:30:24.084Z,13.6702,7.48402,-11.4294,0.483423
2009-07-04T18:30:27.052Z,15.9100,8.19814,-13.5543,-1.48356
2009-07-04T18:30:30.020Z,17.8982,10.8550,-14.2281,0.274576
2009-07-04T18:30:32.988Z,13.6740,9.60353,-9.67628,-1.05829
2009-07-04T18:30:35.956Z,17.5909,10.2748,-14.2266,1.21394
2009-07-04T18:30:38.924Z,16.8104,8.55037,-14.3428,-1.94020
2009-07-04T18:30:41.891Z,13.2422,7.43291,-10.9077,1.06256
2009-07-04T18:30:44.859Z,17.3284,9.82766,-14.2647,0.457438
2009-07-04T18:30:47.827Z,13.8907,9.15302,-10.2654,-1.94815
2009-07-04T18:30:50.795Z,15.9317,8.23324,-13.6383,0.171633
2009-07-04T18:30:53.763Z,14.9825,9.85166,-11.2875,0.114156
2009-07-04T18:30:56.731Z,13.7091,6.59414,-11.9431,-1.34847
2009-07-04T18:30:59.699Z,12.1646,5.84759,-10.6638,-0.259747
2009-07-04T18:31:02.667Z,11.3917,4.40792,-10.4378,1.18048
2009-07-04T18:31:05.634Z,15.1226,6.96663,-13.2573,2.09825
2009-07-04T18:31:08.602Z,15.9024,8.61259,-13.3088,1.25935
2009-07-04T18:31:11.570Z,18.1750,10.7358,-14.6294,-1.02594
2009-07-04T18:31:14.538Z,19.3731,14.1189,-13.2427,0.776493
2009-07-04T18:31:17.506Z,18.6013,12.3018,-13.9521,0.110850
2009-07-04T18:31:20.474Z,16.9866,10.7646,-13.0764,-1.29393
2009-07-04T18:31:23.442Z,13.8032,7.23909,-11.6770,1.33087
2009-07-04T18:31:26.410Z,13.2865,6.32004,-11.6537,0.883314
2009-07-04T18:31:29.377Z,11.9891,4.56490,-10.8396,2.32447
2009-07-04T18:31:32.345Z,13.0274,6.59242,-11.1680,1.23674
2009-07-04T18:31:35.313Z,11.9028,4.80652,-10.4807,2.95463
2009-07-04T18:31:38.281Z,13.1088,6.98666,-11.0537,0.918323
2009-07-04T18:31:41.249Z,14.1981,7.72177,-11.7293,2.09338
2009-07-04T18:31:44.217Z,13.8832,7.91484,-11.2910,1.61615
2009-07-04T18:31:47.185Z,17.5814,10.0077,-14.2676,2.32085
