UT__yyyy-mm-ddThh:mm:ss.sssZ,N_ION_MOM_ESA-B__cm^-3_(All_Qs),VX_ION_GSM_MOM_ESA-B_(@_1_)_km/s_(All_Qs),VY_ION_GSM_MOM_ESA-B_(@_2_)_km/s_(All_Qs),VZ_ION_GSM_MOM_ESA-B_(@_3_)_km/s_(All_Qs),TX_ION_FA_MOM_ESA-B_(@_1_)_eV_(All_Qs),TY_ION_FA_MOM_ESA-B_(@_2_)_eV_(All_Qs),TZ_ION_FA_MOM_ESA-B_(@_3_)_eV_(All_Qs)
2009-07-04T23:33:15.201Z,6.2425736,-47.549566,30.461713,-19.812505,163.62539,184.81095,138.61776
2009-07-04T23:33:18.169Z,5.1957549,-59.999951,52.101584,-7.8278689,181.78117,207.35502,161.80964
2009-07-04T23:33:21.137Z,4.3276624,-74.543570,50.177396,3.5423013,197.95598,224.91506,171.90253
2009-07-04T23:33:24.105Z,3.7659545,-69.700427,50.262448,6.4738259,229.58218,257.39717,198.58603
2009-07-04T23:33:27.073Z,4.7616922,-54.529311,64.676207,13.435184,188.07893,200.09841,165.98628
2009-07-04T23:33:30.041Z,4.1233897,-44.661282,63.836175,5.0041128,208.40146,222.61894,187.35019
2009-07-04T23:33:33.009Z,4.3531704,-70.983885,69.711369,15.727547,216.18189,233.53270,188.06362
2009-07-04T23:33:35.977Z,4.6595458,-35.193836,54.066478,-18.167327,244.57404,221.30111,201.79947
2009-07-04T23:33:38.944Z,4.3786902,-31.364485,36.772230,-26.189997,238.86037,245.08831,203.27935
2009-07-04T23:33:41.912Z,4.2254944,-13.526717,35.923388,-39.747296,245.62441,248.57928,211.76822
2009-07-04T23:33:44.880Z,3.9191090,-13.443191,32.172822,-42.959849,251.93619,254.47766,216.45668
2009-07-04T23:33:47.848Z,3.9956982,-12.726611,31.563290,-40.813463,264.28229,265.84126,222.70045
2009-07-04T23:33:50.816Z,4.0978193,-12.648249,37.720441,-38.631915,250.95225,240.32567,208.84732
2009-07-04T23:33:53.784Z,4.6339760,-8.8362831,50.677028,-26.769667,221.33904,224.19879,184.94113
2009-07-04T23:33:56.752Z,4.7616275,1.0156225,46.276786,-27.792090,230.46702,240.72588,185.34780
2009-07-04T23:33:59.720Z,5.3999082,2.6956577,32.438924,-41.211956,232.67644,228.99131,189.43827
2009-07-04T23:34:02.687Z,5.5020263,26.391063,32.265710,-40.345207,239.92557,231.28353,185.69686
2009-07-04T23:34:05.655Z,3.8424774,11.144822,36.562551,-24.473349,306.34066,318.69627,256.00974
2009-07-04T23:34:08.623Z,3.2297193,22.410960,39.713753,-12.312429,386.28347,394.55695,340.27649
2009-07-04T23:34:11.591Z,2.0808043,19.862606,17.778356,-10.061349,568.41632,561.49772,504.49287
2009-07-04T23:34:14.559Z,1.6723006,31.315750,16.118603,-6.2130018,700.39413,706.91512,632.56350
2009-07-04T23:34:17.527Z,1.5446419,25.491932,20.921904,-8.0350018,752.63192,772.60982,677.27756
2009-07-04T23:34:20.495Z,1.3148587,24.150626,28.199490,0.78356558,829.34379,851.56886,769.09339
2009-07-04T23:34:23.463Z,1.4425158,28.967331,33.998332,5.9791953,812.58783,846.30144,740.76158
2009-07-04T23:34:26.430Z,1.3403917,25.107104,21.866270,-1.6622668,871.54424,932.16853,798.72107
2009-07-04T23:34:29.398Z,1.3403925,26.385926,26.229709,2.4328966,890.53966,909.56841,807.43302
2009-07-04T23:34:32.366Z,1.2382683,17.177706,25.438927,4.9906428,929.06455,958.07661,848.47802
2009-07-04T23:34:35.334Z,1.1616750,4.5118904,25.348608,7.8785006,1001.0040,1013.2873,932.50280
2009-07-04T23:34:38.302Z,1.1361444,-6.3204242,15.394715,9.8626642,1021.2576,1063.8912,954.72335
2009-07-04T23:34:41.270Z,0.98295710,-10.138849,17.879681,6.7191336,1207.1136,1194.3074,1099.0266
2009-07-04T23:34:44.238Z,0.93189495,-7.3066129,26.066760,5.1748356,1307.3792,1281.7098,1146.7350
2009-07-04T23:34:47.206Z,0.80423868,6.7025686,29.348118,2.9017953,1481.7088,1477.9959,1321.9213
2009-07-04T23:34:50.173Z,0.72764496,-2.5905597,16.859741,-0.26970331,1571.0693,1602.0082,1404.3023
2009-07-04T23:34:53.141Z,0.75317681,-9.1903197,17.488920,5.7842923,1552.3158,1534.2812,1378.5353
2009-07-04T23:34:56.109Z,0.75317734,-2.9105626,23.211501,5.4979228,1585.1124,1553.6533,1373.1992
2009-07-04T23:34:59.077Z,0.72764634,-6.5675865,18.205785,14.471026,1596.9358,1607.2959,1431.7467
2009-07-04T23:35:02.045Z,0.70211539,-14.182491,13.332663,-0.32650656,1632.1657,1642.6721,1468.7454
2009-07-04T23:35:05.013Z,0.72764730,-22.265837,11.930174,11.510147,1596.8776,1596.6899,1503.7462
2009-07-04T23:35:07.981Z,0.70211623,-21.719934,8.1632425,14.899485,1661.0191,1647.5530,1505.8022
2009-07-04T23:35:10.949Z,0.67658522,-33.926593,2.5199187,3.3617185,1765.1038,1778.5176,1547.9940
2009-07-04T23:35:13.916Z,0.67658562,-31.251574,-6.4409820,8.2126193,1768.9169,1696.1499,1575.7969
2009-07-04T23:35:16.884Z,0.67658610,-36.236165,-7.3895708,12.321735,1679.1360,1665.1302,1530.4665
2009-07-04T23:35:19.852Z,0.72764964,-45.327618,-7.0009387,12.420267,1637.8158,1612.7218,1459.8269
2009-07-04T23:35:22.820Z,0.77871333,-44.190023,-3.8168614,17.675342,1506.8557,1505.8141,1431.4690
2009-07-04T23:35:25.788Z,0.72765059,-52.406101,-10.034673,13.596052,1634.4977,1616.1675,1473.9596
2009-07-04T23:35:28.756Z,0.82977749,-66.009301,-21.006090,17.971225,1450.8670,1462.2402,1311.5545
2009-07-04T23:35:31.724Z,0.85530971,-63.660615,-22.934220,18.029090,1465.8765,1465.9000,1353.5027
2009-07-04T23:35:34.692Z,0.85531022,-68.893572,-15.783018,15.411142,1429.6278,1470.1613,1308.2139
2009-07-04T23:35:37.659Z,0.90637417,-64.167795,-15.436655,20.844371,1374.3413,1384.6588,1238.5090
2009-07-04T23:35:40.627Z,0.88084303,-61.624244,-11.788817,20.355422,1372.7303,1339.0248,1229.5839
2009-07-04T23:35:43.595Z,0.95743864,-44.096862,-14.131669,21.543494,1276.0338,1302.0783,1184.5005
2009-07-04T23:35:46.563Z,1.1361613,-57.873983,-8.5400638,22.445409,1118.6957,1065.5746,970.27338
2009-07-04T23:35:49.531Z,1.1616937,-70.105583,-8.1122967,23.970763,1089.7773,1053.5821,944.83378
2009-07-04T23:35:52.499Z,1.1616946,-71.092143,5.3569040,31.639020,1007.5001,966.07838,898.82204
2009-07-04T23:35:55.467Z,1.3148859,-77.821189,6.2630607,38.915572,867.35333,827.57761,752.48247
2009-07-04T23:35:58.435Z,1.2127584,-84.175298,-15.058602,36.183720,878.67845,892.97992,807.91698
2009-07-04T23:36:01.402Z,1.3148849,-55.565704,-22.126238,17.061165,799.39388,778.55520,703.21091
2009-07-04T23:36:04.370Z,2.0808365,-98.195879,-15.139508,20.470208,530.22224,548.99634,458.09961
2009-07-04T23:36:07.338Z,1.9021137,-88.964710,-26.842607,13.155051,563.82697,559.17596,456.03058
2009-07-04T23:36:10.306Z,2.6680646,-93.097578,20.777801,23.017438,438.61222,466.27495,319.66829
2009-07-04T23:36:13.274Z,2.9489124,-88.941208,57.030410,27.782405,399.95624,404.06149,326.26868
2009-07-04T23:36:16.242Z,2.4638091,-113.55627,24.572307,3.2559308,421.54283,397.98855,397.04450
2009-07-04T23:36:19.210Z,2.3361497,-102.48187,7.5065003,19.694484,397.11537,420.86094,339.40023
2009-07-04T23:36:22.178Z,6.0127111,-141.52357,25.860380,-12.377083,189.27480,171.41268,117.79327
2009-07-04T23:36:25.145Z,11.425424,-159.01882,92.882919,-11.051720,164.55686,178.41495,126.88859
2009-07-04T23:36:28.113Z,12.191369,-173.87286,100.46301,-11.217908,167.35956,158.43082,108.40847
2009-07-04T23:36:31.081Z,11.221162,-173.69544,97.034685,41.156822,137.59574,118.09720,98.412452
2009-07-04T23:36:34.049Z,10.123297,-177.26092,98.248270,-4.3337685,177.47940,165.40104,103.90311
2009-07-04T23:36:37.017Z,9.1786232,-183.81138,109.86154,3.7929398,185.44354,160.24419,108.39092
2009-07-04T23:36:39.985Z,13.544528,-157.04556,124.30259,-34.159640,174.03311,170.64409,117.06366
2009-07-04T23:36:42.953Z,11.399867,-161.64663,125.17556,-36.679658,190.93832,180.92464,126.18865
2009-07-04T23:36:45.921Z,3.0510273,-140.70588,43.567770,17.361892,292.88098,292.76493,245.02462
2009-07-04T23:36:48.888Z,1.6467882,-73.612452,55.414388,72.081874,419.42614,428.88436,352.63757
2009-07-04T23:36:51.856Z,1.6212560,-75.752923,63.816383,77.437649,464.21955,446.54466,381.32998
2009-07-04T23:36:54.824Z,1.8255081,-55.928307,52.448388,56.379174,448.96284,441.95753,363.70916
2009-07-04T23:36:57.792Z,1.6978496,-29.883021,60.403640,29.248470,525.37602,503.99593,418.11801
2009-07-04T23:37:00.760Z,2.8467693,-35.836896,62.585395,-3.4129724,398.56951,379.06269,293.21560
2009-07-04T23:37:03.728Z,2.3106056,-27.988651,71.100975,22.044496,483.00048,475.33680,397.29631
2009-07-04T23:37:06.696Z,1.8510370,-32.624134,74.228729,38.185147,564.21151,577.96477,512.75434
2009-07-04T23:37:09.664Z,1.9786940,-35.623111,63.437539,33.173173,563.77992,565.76340,490.16708
2009-07-04T23:37:12.631Z,1.9276303,-42.680019,60.940017,25.528177,611.17278,587.69551,493.19184
2009-07-04T23:37:15.599Z,1.6467829,-45.576849,42.303050,27.216024,687.01676,638.34171,579.94260
2009-07-04T23:37:18.567Z,1.8510344,-40.121665,51.039464,27.910102,582.04796,578.38112,515.93011
2009-07-04T23:37:21.535Z,2.1318802,-47.035186,30.558120,16.523614,556.79489,538.41418,445.33179
2009-07-04T23:37:24.503Z,2.0552850,-36.652620,36.095859,16.472859,560.30452,545.41908,438.91942
2009-07-04T23:37:27.471Z,2.0042213,-42.188903,37.812273,19.842598,550.26775,574.83240,476.38026
2009-07-04T23:37:30.439Z,1.8765632,-32.910854,32.960549,12.780554,597.29064,581.06333,495.47231
2009-07-04T23:37:33.407Z,2.0298127,-23.313186,27.819168,4.1950071,549.92529,559.01510,478.80746
2009-07-04T23:37:36.374Z,2.0554065,-22.982789,25.173445,3.7566250,570.87523,553.79268,469.70053
2009-07-04T23:37:39.342Z,2.0044004,-18.141850,33.002291,3.2105137,589.45204,593.01671,504.23639
2009-07-04T23:37:42.310Z,1.7746497,-30.281175,30.584493,4.8661151,683.14280,655.23270,576.53967
2009-07-04T23:37:45.278Z,1.7236322,-30.150937,24.350567,5.5433333,737.09785,710.02276,585.29373
2009-07-04T23:37:48.246Z,1.6981477,-23.027882,20.181671,1.4327249,769.85868,714.46984,626.51298
2009-07-04T23:37:51.214Z,1.5960512,-15.070775,12.200920,-6.4049616,781.77646,770.20191,645.80677
2009-07-04T23:37:54.182Z,1.3662607,-14.592441,14.895990,-17.369048,887.02839,864.27711,732.01065
2009-07-04T23:37:57.150Z,1.3663017,-13.857165,10.655444,-17.512936,870.69529,868.47543,741.49609
2009-07-04T23:38:00.117Z,1.4940382,-10.074912,7.3227773,-17.685276,795.58010,799.04639,692.85603
2009-07-04T23:38:03.085Z,1.9282608,-21.309615,8.7775376,-15.039498,661.75954,659.05107,554.65318
2009-07-04T23:38:06.053Z,1.8261559,-31.130044,2.7544172,-15.698741,698.08483,689.51467,590.59227
2009-07-04T23:38:09.021Z,1.8772933,-45.703006,8.8889242,-10.834066,664.12074,639.26048,548.31849
2009-07-04T23:38:11.989Z,1.9795181,-34.844016,6.2930135,-17.848827,583.96315,551.03391,493.93442
2009-07-04T23:38:14.957Z,1.8263197,-16.836553,-11.721888,-37.720815,617.18120,600.92141,545.53211
2009-07-04T23:38:17.925Z,1.8519180,-17.371826,-8.1008804,-40.991114,599.64481,617.46892,547.92716
2009-07-04T23:38:20.893Z,1.7753400,-13.268843,-7.2095078,-42.314719,638.42183,638.84006,586.43955
2009-07-04T23:38:23.860Z,2.0819358,-9.6939204,4.2905917,-32.761953,574.20555,579.50114,517.45316
2009-07-04T23:38:26.828Z,2.1075441,-20.162360,4.1801633,-28.043844,584.30297,573.13343,504.50425
2009-07-04T23:38:29.796Z,1.8265928,-20.427440,12.592762,-27.244579,617.89822,638.47826,550.54317
2009-07-04T23:38:32.764Z,1.7755524,-7.9172720,-4.4415964,-41.945679,658.01587,619.49672,569.22404
2009-07-04T23:38:35.732Z,1.8011538,-12.580466,-7.7755823,-37.494093,637.39035,636.03973,545.47610
2009-07-04T23:38:38.700Z,1.9289529,-28.290554,2.6675297,-23.075868,605.45318,631.97875,529.44248
2009-07-04T23:38:41.668Z,1.6479626,-43.904925,7.9531957,-8.2366689,605.68043,626.86318,531.67219
2009-07-04T23:38:44.636Z,1.5713604,-68.270587,20.732623,0.37802641,553.66694,623.97134,473.67692
2009-07-04T23:38:47.603Z,3.1811417,-99.409232,86.671911,-21.188184,318.66678,346.15341,269.62975
2009-07-04T23:38:50.571Z,7.0907086,-117.53113,90.453766,-52.976300,212.53882,220.67440,154.59114
2009-07-04T23:38:53.539Z,9.8250773,-136.90100,79.201310,-62.950424,190.21737,194.93700,127.87975
2009-07-04T23:38:56.507Z,9.3654057,-126.63978,82.909110,-60.180427,199.55869,178.12855,133.31940
2009-07-04T23:38:59.475Z,9.5956752,-101.19806,68.011304,-67.663291,179.38371,175.73113,139.70509
2009-07-04T23:39:02.443Z,9.8515137,-94.502168,73.270736,-56.607133,177.32999,184.40600,137.82425
2009-07-04T23:39:05.411Z,9.9540318,-97.036548,83.711987,-59.868633,180.36587,180.15113,141.11554
2009-07-04T23:39:08.379Z,9.8003998,-94.623163,97.467007,-61.135511,182.01882,182.85426,138.81366
2009-07-04T23:39:11.346Z,8.3179495,-96.008654,104.19862,-61.541149,169.97457,189.87618,142.02718
2009-07-04T23:39:14.314Z,2.6192444,-135.73200,43.972634,-26.861881,384.32225,363.57385,338.92377
2009-07-04T23:39:17.282Z,1.3415236,-32.369804,47.759604,21.738930,699.22423,694.39430,629.62715
2009-07-04T23:39:20.250Z,1.5203474,-34.255383,58.603624,16.454089,657.26701,675.92451,601.94979
2009-07-04T23:39:23.218Z,1.8013656,-25.333222,52.261069,25.003299,644.91043,622.99727,550.15853
2009-07-04T23:39:26.186Z,1.5713564,-13.974798,47.201718,12.677903,750.21843,689.02213,660.96431
2009-07-04T23:39:29.154Z,1.7757068,-18.711297,45.431488,6.8642470,644.87016,629.32415,617.78688
2009-07-04T23:39:32.122Z,1.5968101,-25.314310,32.805699,6.1660146,690.08766,695.02468,670.55052
2009-07-04T23:39:35.089Z,1.7245028,-28.672097,24.336092,11.543428,649.53041,618.94032,596.93090
2009-07-04T23:39:38.057Z,1.5711661,-36.486245,10.308780,9.4385826,648.67505,643.16674,617.61025
2009-07-04T23:39:41.025Z,1.3667454,-50.134118,-0.077269217,0.59962788,735.14811,719.13332,682.57155
2009-07-04T23:39:43.993Z,4.3811167,-85.427900,91.215897,-12.308261,283.16202,280.77290,236.80765
2009-07-04T23:39:46.961Z,8.9024664,-99.678845,92.536833,-42.586313,198.31434,185.50375,136.99369
2009-07-04T23:39:49.929Z,9.6685267,-100.94888,87.798926,-52.765047,188.35676,180.20239,126.06022
2009-07-04T23:39:52.897Z,9.4383421,-102.65638,80.530805,-55.873924,170.76540,167.35970,123.39354
2009-07-04T23:39:55.865Z,10.229883,-105.02390,79.285515,-52.811288,167.61596,167.81346,111.28352
2009-07-04T23:39:58.832Z,10.842581,-112.12535,73.363675,-51.346687,164.53169,166.32944,116.85147
2009-07-04T23:40:01.800Z,10.969959,-108.17691,80.573265,-50.536110,169.28258,166.86092,117.40291
2009-07-04T23:40:04.768Z,10.254494,-98.827342,80.345343,-55.496076,173.52481,172.26325,125.84559
2009-07-04T23:40:07.736Z,10.509581,-96.029961,90.375361,-63.444972,173.98173,180.05671,131.95644
2009-07-04T23:40:10.704Z,10.100640,-94.233790,75.358609,-72.293228,170.07133,167.78850,141.06950
2009-07-04T23:40:13.672Z,10.330178,-101.43173,75.718235,-69.150798,164.96945,177.57551,141.99778
2009-07-04T23:40:16.640Z,10.304328,-95.543904,86.212157,-67.451325,178.97672,172.16126,142.63876
2009-07-04T23:40:19.608Z,9.6911363,-83.422732,84.867999,-72.328057,181.68072,176.35852,140.34409
2009-07-04T23:40:22.575Z,11.197456,-94.743258,92.398318,-54.203929,184.21797,191.48426,127.60967
2009-07-04T23:40:25.543Z,7.9030964,-103.06789,76.786019,-46.765347,189.45389,197.51976,143.74682
2009-07-04T23:40:28.511Z,5.2728271,-109.15546,51.999649,-27.287003,234.53596,234.06842,177.61720
2009-07-04T23:40:31.479Z,1.5703102,-38.510704,32.437333,7.3599356,551.64278,536.90718,439.03403
2009-07-04T23:40:34.447Z,2.1575153,-57.644072,36.344880,-1.5245902,452.43844,425.48316,333.31187
2009-07-04T23:40:37.415Z,1.4936192,-34.802323,21.042940,-2.5318061,573.25242,573.48888,459.86249
2009-07-04T23:40:40.383Z,1.4935740,-15.437301,21.807081,-2.0158910,579.00691,587.46907,465.87146
2009-07-04T23:40:43.351Z,1.3659188,-13.000917,21.081489,-8.3365456,627.55160,617.85158,513.59537
2009-07-04T23:40:46.318Z,1.3148570,-8.7088651,10.820662,-9.4343896,595.54844,612.89371,520.80392
2009-07-04T23:40:49.286Z,1.3148576,-8.1534090,3.5167947,-13.683704,653.32217,632.37923,550.68810
2009-07-04T23:40:52.254Z,1.3914520,-1.8477223,3.7947627,-17.329904,612.16267,622.58318,519.94154
2009-07-04T23:40:55.222Z,1.4935776,-2.3818954,1.1990817,-17.773870,587.21868,601.93862,528.80040
2009-07-04T23:40:58.190Z,1.4169845,-0.80787327,0.53930417,-16.981067,639.29695,621.13374,527.14873
2009-07-04T23:41:01.158Z,1.4169852,-3.4312722,-0.16035200,-15.909343,621.86685,621.99647,564.28845
2009-07-04T23:41:04.126Z,1.3914546,0.24852995,1.1672123,-13.973703,653.18415,637.72816,594.84203
2009-07-04T23:41:07.094Z,1.3659240,2.5591804,4.8390317,-15.102750,637.52345,658.88900,590.64946
2009-07-04T23:41:10.061Z,1.6467689,-5.6413614,2.0179971,-8.4852444,561.03821,576.33999,516.27211
2009-07-04T23:41:13.029Z,1.5191132,-6.6005639,3.6010715,-9.1747808,592.17330,643.25999,555.10656
2009-07-04T23:41:15.997Z,1.3403946,-0.093135898,-8.5930231,-15.542275,667.98189,674.91827,648.85978
2009-07-04T23:41:18.965Z,1.4425206,1.7527328,-14.019272,-14.838072,633.95137,650.05494,616.70727
2009-07-04T23:41:21.933Z,1.3148645,9.4447299,-8.1612872,-15.958982,659.16621,685.10617,652.47116
2009-07-04T23:41:24.901Z,1.2893338,18.316700,-7.8072957,-17.718906,705.24840,694.91344,663.33094
2009-07-04T23:41:27.869Z,1.3148659,18.029559,-4.1184305,-16.390295,683.18225,714.34475,676.40489
2009-07-04T23:41:30.837Z,1.3403980,7.0464598,1.4679681,-11.438195,690.56187,722.36643,689.36181
2009-07-04T23:41:33.804Z,1.3403986,12.963365,-1.6915720,-8.1719639,706.01667,720.33485,678.95393
2009-07-04T23:41:36.772Z,1.4425249,-0.47226168,3.2976174,-0.36957143,634.67139,651.91096,638.91129
2009-07-04T23:41:39.740Z,1.5191199,6.0604590,-0.14679511,-5.6467018,633.92730,658.44767,612.42136
2009-07-04T23:41:42.708Z,1.4680577,-3.5334917,-4.6376182,-8.3034927,635.93243,690.59177,612.76294
2009-07-04T23:41:45.676Z,1.3914641,-6.6233021,-9.2815117,-11.938628,648.11885,670.55554,644.81892
2009-07-04T23:41:48.644Z,1.3914647,5.6063631,-6.3183480,-17.374440,651.38153,677.24997,640.16908
2009-07-04T23:41:51.612Z,1.5446542,5.1611234,-3.9122579,-22.186125,604.41341,593.40734,587.02315
2009-07-04T23:41:54.580Z,1.3659346,9.4616470,-1.7606624,-16.844610,689.36966,705.85773,670.75632
2009-07-04T23:41:57.547Z,1.4680612,8.2268044,4.6270597,-4.4481673,650.67120,697.61739,680.40991
2009-07-04T23:42:00.515Z,1.5701880,2.6857239,5.9332254,-3.3458944,656.18228,642.09596,630.91460
2009-07-04T23:42:03.483Z,1.4680626,14.800283,10.893200,-2.1359389,741.90822,721.08873,681.09566
2009-07-04T23:42:06.451Z,1.3914687,23.378288,11.068404,-11.226020,760.24116,753.98382,726.29035
2009-07-04T23:42:09.419Z,1.4935956,28.757728,20.171072,-10.808184,763.95341,769.48211,727.44765
2009-07-04T23:42:12.387Z,1.8765697,31.851727,28.047139,-6.8229175,669.43092,673.10479,624.35969
2009-07-04T23:42:15.355Z,1.5701917,40.195858,11.951825,-8.3432909,820.93151,834.16075,739.16240
2009-07-04T23:42:18.323Z,1.5191291,35.639705,-0.29616858,-14.764755,857.72679,841.62524,737.96695
2009-07-04T23:42:21.290Z,1.5191296,36.339714,-1.0078199,-14.561768,847.84117,885.25527,769.68594
2009-07-04T23:42:24.258Z,1.4935986,26.319235,-4.8826203,-11.450222,872.21199,851.43935,781.13275
2009-07-04T23:42:27.226Z,1.6212572,27.251784,-13.718895,-19.536462,817.30787,820.05575,745.45385
2009-07-04T23:42:30.194Z,1.7744475,17.312561,-6.9717827,-17.932074,751.00258,740.33650,657.98409
2009-07-04T23:42:33.162Z,1.6212583,13.377939,-8.2694301,-18.637829,773.70443,779.30020,708.49065
2009-07-04T23:42:36.130Z,1.7233854,17.109356,-7.5478598,-17.027884,770.81609,759.47491,657.58087
2009-07-04T23:42:39.098Z,1.6978544,14.159320,-16.342289,-22.144059,763.97875,752.52354,691.67597
2009-07-04T23:42:42.066Z,1.8255133,11.314926,-28.994607,-24.658342,691.46278,694.78032,636.62839
2009-07-04T23:42:45.033Z,1.5701973,16.692027,-27.063415,-24.206383,813.46913,777.52132,772.01445
2009-07-04T23:42:48.001Z,1.5701979,27.159799,-31.331819,-27.360629,801.99443,764.53030,733.85254
2009-07-04T23:42:50.969Z,1.5701984,23.395157,-24.235442,-26.805161,787.28938,773.75281,744.31715
2009-07-04T23:42:53.937Z,1.6723258,21.716419,-27.587942,-27.180347,734.09738,715.20190,689.06778
2009-07-04T23:42:56.905Z,1.8510483,14.933187,-23.109115,-19.510862,674.44923,640.05559,656.48022
2009-07-04T23:42:59.873Z,1.6978587,21.968303,-22.222135,-23.742783,703.34761,676.86157,679.23843
2009-07-04T23:43:02.841Z,1.6467956,25.257854,-19.808621,-24.649135,760.67280,711.52664,710.06514
2009-07-04T23:43:05.809Z,1.6723280,32.182605,-1.6828493,-17.996685,795.44322,758.44717,735.45123
2009-07-04T23:43:08.776Z,1.6467968,23.997226,2.5318878,-8.4451696,764.86998,744.24422,737.20958
2009-07-04T23:43:11.744Z,1.7489244,3.9437375,-0.48841675,-2.0338013,724.68402,737.25353,682.69436
2009-07-04T23:43:14.712Z,1.7744568,9.7623973,3.0997301,-1.2749664,754.00088,705.25101,668.36369
2009-07-04T23:43:17.680Z,1.7233939,0.17963630,-6.0457015,-0.61903627,729.24276,668.60130,672.59720
2009-07-04T23:43:20.648Z,1.5957356,12.281318,-28.794843,-23.721637,763.44120,728.28842,708.08815
2009-07-04T23:43:23.616Z,1.6723315,21.767911,-39.397584,-30.481993,777.74757,730.79224,690.98526
2009-07-04T23:43:26.584Z,1.8510547,17.546713,-25.833355,-19.506136,710.88683,721.47244,659.00946
2009-07-04T23:43:29.552Z,1.9531825,3.2152167,-9.8557155,-1.3201815,715.10917,725.78419,623.77185
2009-07-04T23:43:32.519Z,1.9787150,4.2338445,10.174008,13.509216,688.76758,689.25332,626.97978
2009-07-04T23:43:35.487Z,1.7999930,21.471592,-11.113908,-3.7230331,713.29778,710.59553,632.92349
2009-07-04T23:43:38.455Z,1.8510573,9.6935738,-6.4838807,-0.093126406,743.43568,710.94197,632.58441
2009-07-04T23:43:41.423Z,1.7233988,1.1860499,-7.7468302,1.9602934,758.52513,778.22470,675.44909
2009-07-04T23:43:44.391Z,1.8765905,1.0541119,-2.8769746,12.497727,714.97419,739.14104,655.83544
